StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
1970/01/01 01:22:44.252038,0.245877,udp,10.0.2.15,57947,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:22:44.503742,0.059354,udp,10.0.2.15,60588,  <->,192.168.33.254,53,CON,0.0,0.0,2,443,89,0
1970/01/01 01:22:44.568533,0.04369,udp,10.0.2.15,57578,  <->,192.168.33.254,53,CON,0.0,0.0,2,259,89,0
1970/01/01 01:22:45.613201,0.049986,udp,10.0.2.15,52649,  <->,192.168.33.254,53,CON,0.0,0.0,2,230,75,0
1970/01/01 01:22:45.667911,0.042162,udp,10.0.2.15,54035,  <->,192.168.33.254,53,CON,0.0,0.0,2,220,94,0
1970/01/01 01:22:45.718796,0.041559,udp,10.0.2.15,62730,  <->,192.168.33.254,53,CON,0.0,0.0,2,244,94,0
1970/01/01 01:22:47.863586,0.030882,udp,10.0.2.15,55530,  <->,192.168.33.254,53,CON,0.0,0.0,2,320,76,0
1970/01/01 01:22:47.902393,0.034447,udp,10.0.2.15,56468,  <->,192.168.33.254,53,CON,0.0,0.0,2,313,87,0
1970/01/01 01:22:47.941672,0.032001,udp,10.0.2.15,57064,  <->,192.168.33.254,53,CON,0.0,0.0,2,325,87,0
1970/01/01 01:22:49.361309,0.041802,udp,10.0.2.15,58390,  <->,192.168.33.254,53,CON,0.0,0.0,2,158,71,0
1970/01/01 01:22:49.405891,5.21633,tcp,10.0.2.15,49337,   ->,216.58.207.78,80,FSA_FSA,0.0,0.0,7,394,228,0
1970/01/01 01:22:49.416197,0.053547,udp,10.0.2.15,58281,  <->,192.168.33.254,53,CON,0.0,0.0,2,158,71,0
1970/01/01 01:22:49.477189,0.052102,udp,10.0.2.15,53894,  <->,192.168.33.254,53,CON,0.0,0.0,2,200,75,0
1970/01/01 01:22:49.479053,0.049402,udp,10.0.2.15,56023,  <->,192.168.33.254,53,CON,0.0,0.0,2,158,71,0
1970/01/01 01:22:49.540280,724.905273,tcp,10.0.2.15,49338,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,2700,1666814,111377,0
1970/01/01 01:22:49.540822,0.036256,udp,10.0.2.15,58699,  <->,192.168.33.254,53,CON,0.0,0.0,2,200,75,0
1970/01/01 01:22:49.541154,0.036447,udp,10.0.2.15,63611,  <->,192.168.33.254,53,CON,0.0,0.0,2,170,71,0
1970/01/01 01:22:49.584308,0.052889,udp,10.0.2.15,63302,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,83,0
1970/01/01 01:22:49.645372,0.03107,udp,10.0.2.15,61950,  <->,192.168.33.254,53,CON,0.0,0.0,2,194,83,0
1970/01/01 01:22:49.651475,0.053772,udp,10.0.2.15,55922,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,79,0
1970/01/01 01:22:49.707706,138.580948,tcp,10.0.2.15,49339,   ->,216.58.207.78,80,FSPA_FSPA,0.0,0.0,53,10485,4037,0
1970/01/01 01:22:49.714261,0.033971,udp,10.0.2.15,59883,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,79,0
1970/01/01 01:22:49.754395,0.03683,udp,10.0.2.15,59446,  <->,192.168.33.254,53,CON,0.0,0.0,2,176,80,0
1970/01/01 01:22:49.757774,0.057241,udp,10.0.2.15,59243,  <->,192.168.33.254,53,CON,0.0,0.0,2,494,95,0
1970/01/01 01:22:49.760036,0.114075,tcp,10.0.2.15,49340,   ->,216.58.207.78,443,FSRPA_SRPA,0.0,0.0,22,6044,1050,0
1970/01/01 01:22:49.774119,0.041423,udp,10.0.2.15,64609,  <->,192.168.33.254,53,CON,0.0,0.0,2,554,83,0
1970/01/01 01:22:49.798660,0.048308,udp,10.0.2.15,49530,  <->,192.168.33.254,53,CON,0.0,0.0,2,188,80,0
1970/01/01 01:22:49.819140,6.016457,tcp,10.0.2.15,49341,   ->,52.42.6.91,443,FSRPA_FSRPA,0.0,0.0,22,5364,913,0
1970/01/01 01:22:49.821118,62.369289,tcp,10.0.2.15,49342,   ->,52.42.6.91,443,FSPA_FSPA,0.0,0.0,46,17274,4328,0
1970/01/01 01:22:49.861291,0.036428,udp,10.0.2.15,51768,  <->,192.168.33.254,53,CON,0.0,0.0,2,441,88,0
1970/01/01 01:22:49.862410,0.035961,udp,10.0.2.15,63106,  <->,192.168.33.254,53,CON,0.0,0.0,2,554,83,0
1970/01/01 01:22:49.908359,0.086414,udp,10.0.2.15,58031,  <->,192.168.33.254,53,CON,0.0,0.0,2,511,123,0
1970/01/01 01:22:49.948021,0.042332,udp,10.0.2.15,54804,  <->,192.168.33.254,53,CON,0.0,0.0,2,257,88,0
1970/01/01 01:22:50.018444,0.082402,udp,10.0.2.15,56011,  <->,192.168.33.254,53,CON,0.0,0.0,2,324,123,0
1970/01/01 01:22:50.119055,0.034436,udp,10.0.2.15,57507,  <->,192.168.33.254,53,CON,0.0,0.0,2,206,77,0
1970/01/01 01:22:50.157119,955.428894,tcp,10.0.2.15,49343,   ->,216.58.207.67,443,FSPA_FSPA,0.0,0.0,1043,695799,23719,0
1970/01/01 01:22:50.157737,0.174825,tcp,10.0.2.15,49344,   ->,216.58.207.67,443,FSRPA_SPA,0.0,0.0,22,6088,1052,0
1970/01/01 01:22:50.169593,0.040436,udp,10.0.2.15,63500,  <->,192.168.33.254,53,CON,0.0,0.0,2,206,77,0
1970/01/01 01:22:50.271447,0.05675,udp,10.0.2.15,64219,  <->,192.168.33.254,53,CON,0.0,0.0,2,186,85,0
1970/01/01 01:22:50.289589,0.061799,udp,10.0.2.15,62585,  <->,192.168.33.254,53,CON,0.0,0.0,2,202,77,0
1970/01/01 01:22:50.344780,0.053446,udp,10.0.2.15,49766,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,85,0
1970/01/01 01:22:50.356442,172.961014,tcp,10.0.2.15,49345,   ->,93.184.220.29,80,FSPA_FSPA,0.0,0.0,48,5260,2180,0
1970/01/01 01:22:50.357337,119.919441,tcp,10.0.2.15,49346,   ->,93.184.220.29,80,FSPA_FSPA,0.0,0.0,33,3127,1369,0
1970/01/01 01:22:50.358119,5.283905,tcp,10.0.2.15,49347,   ->,93.184.220.29,80,FSA_FSA,0.0,0.0,7,394,228,0
1970/01/01 01:22:50.358902,5.284199,tcp,10.0.2.15,49348,   ->,93.184.220.29,80,FSA_FSA,0.0,0.0,7,394,228,0
1970/01/01 01:22:50.363205,0.062355,udp,10.0.2.15,57237,  <->,192.168.33.254,53,CON,0.0,0.0,2,202,77,0
1970/01/01 01:22:50.430112,0.052493,udp,10.0.2.15,55436,  <->,192.168.33.254,53,CON,0.0,0.0,2,172,78,0
1970/01/01 01:22:50.489714,0.061688,udp,10.0.2.15,59228,  <->,192.168.33.254,53,CON,0.0,0.0,2,224,78,0
1970/01/01 01:22:50.755961,5.904332,tcp,10.0.2.15,49349,   ->,52.222.171.214,443,FSPA_FSPA,0.0,0.0,19,5125,871,0
1970/01/01 01:22:51.195651,0.036174,udp,10.0.2.15,57826,  <->,192.168.33.254,53,CON,0.0,0.0,2,222,90,0
1970/01/01 01:22:51.211909,0.04265,udp,10.0.2.15,60806,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,84,0
1970/01/01 01:22:51.242735,0.045065,udp,10.0.2.15,52755,  <->,192.168.33.254,53,CON,0.0,0.0,2,190,87,0
1970/01/01 01:22:51.258039,360.660278,tcp,10.0.2.15,49350,   ->,216.58.207.66,443,FSPA_FSPA,0.0,0.0,106,33222,7875,0
1970/01/01 01:22:51.259247,0.253316,tcp,10.0.2.15,49351,   ->,216.58.207.66,443,FSPA_FSPA,0.0,0.0,38,11839,2217,0
1970/01/01 01:22:51.269004,0.038746,udp,10.0.2.15,50393,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,84,0
1970/01/01 01:22:51.296529,0.052834,udp,10.0.2.15,50964,  <->,192.168.33.254,53,CON,0.0,0.0,2,234,87,0
1970/01/01 01:22:51.323459,0.033936,udp,10.0.2.15,61821,  <->,192.168.33.254,53,CON,0.0,0.0,2,190,87,0
1970/01/01 01:22:51.332691,184.989136,tcp,10.0.2.15,49352,   ->,216.58.207.78,80,FSPA_FSPA,0.0,0.0,62,9710,3778,0
1970/01/01 01:22:51.382059,0.049442,udp,10.0.2.15,58593,  <->,192.168.33.254,53,CON,0.0,0.0,2,234,87,0
1970/01/01 01:22:51.978444,5.693152,tcp,10.0.2.15,49353,   ->,52.222.171.214,443,FSPA_FSPA,0.0,0.0,21,5233,925,0
1970/01/01 01:22:52.103538,0.036722,udp,10.0.2.15,56850,  <->,192.168.33.254,53,CON,0.0,0.0,2,215,87,0
1970/01/01 01:22:52.115145,0.177989,tcp,10.0.2.15,49354,   ->,216.58.207.66,443,FSPA_FSPA,0.0,0.0,27,6090,1175,0
1970/01/01 01:22:52.120610,0.037878,udp,10.0.2.15,53648,  <->,192.168.33.254,53,CON,0.0,0.0,2,187,71,0
1970/01/01 01:22:52.122876,0.035517,udp,10.0.2.15,59643,  <->,192.168.33.254,53,CON,0.0,0.0,2,207,73,0
1970/01/01 01:22:52.146952,0.326796,tcp,10.0.2.15,49355,   ->,216.58.207.34,443,FSPA_FSPA,0.0,0.0,35,8107,2190,0
1970/01/01 01:22:52.150553,386.008575,tcp,10.0.2.15,49356,   ->,216.58.207.34,443,FSPA_FSPA,0.0,0.0,93,17410,6115,0
1970/01/01 01:22:52.164242,0.034606,udp,10.0.2.15,62976,  <->,192.168.33.254,53,CON,0.0,0.0,2,172,78,0
1970/01/01 01:22:52.168681,0.033706,udp,10.0.2.15,53808,  <->,192.168.33.254,53,CON,0.0,0.0,2,164,74,0
1970/01/01 01:22:52.170412,0.053483,udp,10.0.2.15,51841,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,85,0
1970/01/01 01:22:52.206850,1.636688,tcp,10.0.2.15,49357,   ->,216.58.211.4,443,FSPA_FSPA,0.0,0.0,34,7202,2033,0
1970/01/01 01:22:52.208530,910.249878,tcp,10.0.2.15,49358,   ->,216.58.211.4,443,FSPA_FSPA,0.0,0.0,5310,4577671,121187,0
1970/01/01 01:22:52.213160,0.050995,udp,10.0.2.15,61227,  <->,192.168.33.254,53,CON,0.0,0.0,2,204,94,0
1970/01/01 01:22:52.216033,0.053118,udp,10.0.2.15,61107,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,78,0
1970/01/01 01:22:52.217695,0.047232,udp,10.0.2.15,50898,  <->,192.168.33.254,53,CON,0.0,0.0,2,190,71,0
1970/01/01 01:22:52.235881,193.637024,tcp,10.0.2.15,49359,   ->,216.58.207.65,443,FSPA_FSPA,0.0,0.0,43,7088,1807,0
1970/01/01 01:22:52.285075,0.033709,udp,10.0.2.15,52071,  <->,192.168.33.254,53,CON,0.0,0.0,2,216,94,0
1970/01/01 01:22:52.290355,0.030929,udp,10.0.2.15,53624,  <->,192.168.33.254,53,CON,0.0,0.0,2,187,75,0
1970/01/01 01:22:52.290784,0.033517,udp,10.0.2.15,57684,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,81,0
1970/01/01 01:22:52.334480,0.030287,udp,10.0.2.15,59913,  <->,192.168.33.254,53,CON,0.0,0.0,2,170,77,0
1970/01/01 01:22:52.338288,0.035593,udp,10.0.2.15,58334,  <->,192.168.33.254,53,CON,0.0,0.0,2,190,81,0
1970/01/01 01:22:52.374394,0.069147,udp,10.0.2.15,49978,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,77,0
1970/01/01 01:22:52.411230,0.079848,udp,10.0.2.15,60193,  <->,192.168.33.254,53,CON,0.0,0.0,2,197,73,0
1970/01/01 01:22:52.446822,0.084708,udp,10.0.2.15,59614,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,82,0
1970/01/01 01:22:52.462076,0.087637,udp,10.0.2.15,53704,  <->,192.168.33.254,53,CON,0.0,0.0,2,189,72,0
1970/01/01 01:22:52.496774,182.656082,tcp,10.0.2.15,49360,   ->,216.58.207.78,80,FSPA_FSPA,0.0,0.0,56,8120,3244,0
1970/01/01 01:22:52.498969,0.096488,udp,10.0.2.15,55457,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,84,0
1970/01/01 01:22:52.554237,0.093485,udp,10.0.2.15,54175,  <->,192.168.33.254,53,CON,0.0,0.0,2,172,78,0
1970/01/01 01:22:52.554578,1.376929,tcp,10.0.2.15,49361,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,26,6322,1156,0
1970/01/01 01:22:52.562288,0.087619,udp,10.0.2.15,55142,  <->,192.168.33.254,53,CON,0.0,0.0,2,206,95,0
1970/01/01 01:22:52.577893,1.331041,tcp,10.0.2.15,49362,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,25,6268,1102,0
1970/01/01 01:22:52.578723,1.329181,tcp,10.0.2.15,49363,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,23,6160,1048,0
1970/01/01 01:22:52.580234,1.340507,tcp,10.0.2.15,49364,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,23,6160,1048,0
1970/01/01 01:22:52.581362,1.341691,tcp,10.0.2.15,49365,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,24,6215,1102,0
1970/01/01 01:22:52.581943,1.344736,tcp,10.0.2.15,49366,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,26,6321,1156,0
1970/01/01 01:22:52.616850,0.064846,udp,10.0.2.15,61614,  <->,192.168.33.254,53,CON,0.0,0.0,2,196,84,0
1970/01/01 01:22:52.653246,0.057991,udp,10.0.2.15,63315,  <->,192.168.33.254,53,CON,0.0,0.0,2,218,95,0
1970/01/01 01:22:52.657577,0.053614,udp,10.0.2.15,55680,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,78,0
1970/01/01 01:22:52.695710,0.046172,udp,10.0.2.15,55523,  <->,192.168.33.254,53,CON,0.0,0.0,2,215,87,0
1970/01/01 01:22:52.717626,0.046554,udp,10.0.2.15,55932,  <->,192.168.33.254,53,CON,0.0,0.0,2,164,74,0
1970/01/01 01:22:52.725531,0.046599,udp,10.0.2.15,58691,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,85,0
1970/01/01 01:22:52.753117,0.035364,udp,10.0.2.15,64562,  <->,192.168.33.254,53,CON,0.0,0.0,2,188,86,0
1970/01/01 01:22:52.820993,0.049006,udp,10.0.2.15,55565,  <->,192.168.33.254,53,CON,0.0,0.0,2,200,92,0
1970/01/01 01:22:52.822472,0.037331,udp,10.0.2.15,64396,  <->,192.168.33.254,53,CON,0.0,0.0,2,200,86,0
1970/01/01 01:22:52.852203,0.042232,udp,10.0.2.15,58225,  <->,192.168.33.254,53,CON,0.0,0.0,2,164,74,0
1970/01/01 01:22:52.899943,363.008575,tcp,10.0.2.15,49367,   ->,216.58.207.65,443,FSPA_FSPA,0.0,0.0,619,388666,17328,0
1970/01/01 01:22:52.947769,0.033828,udp,10.0.2.15,50091,  <->,192.168.33.254,53,CON,0.0,0.0,2,212,92,0
1970/01/01 01:22:52.962367,0.042036,udp,10.0.2.15,52383,  <->,192.168.33.254,53,CON,0.0,0.0,2,176,74,0
1970/01/01 01:22:55.010957,0.05483,udp,10.0.2.15,59600,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:22:55.071221,492.444397,tcp,10.0.2.15,49368,   ->,216.58.211.3,443,FSPA_FSPA,0.0,0.0,712,418115,23272,0
1970/01/01 01:22:55.095523,0.057895,udp,10.0.2.15,55965,  <->,192.168.33.254,53,CON,0.0,0.0,2,207,73,0
1970/01/01 01:22:55.107125,0.055063,udp,10.0.2.15,51478,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:22:55.205312,0.050664,udp,10.0.2.15,63588,  <->,192.168.33.254,53,CON,0.0,0.0,2,162,73,0
1970/01/01 01:22:55.225958,0.067369,udp,10.0.2.15,50334,  <->,192.168.33.254,53,CON,0.0,0.0,2,207,73,0
1970/01/01 01:22:55.266249,0.04881,udp,10.0.2.15,57484,  <->,192.168.33.254,53,CON,0.0,0.0,2,174,73,0
1970/01/01 01:22:55.324926,0.05017,udp,10.0.2.15,52340,  <->,192.168.33.254,53,CON,0.0,0.0,2,204,94,0
1970/01/01 01:22:55.382614,0.052907,udp,10.0.2.15,53096,  <->,192.168.33.254,53,CON,0.0,0.0,2,216,94,0
1970/01/01 01:22:57.288888,0.05414,udp,10.0.2.15,62858,  <->,192.168.33.254,53,CON,0.0,0.0,2,187,75,0
1970/01/01 01:22:57.369684,0.037522,udp,10.0.2.15,63394,  <->,192.168.33.254,53,CON,0.0,0.0,2,170,77,0
1970/01/01 01:22:57.420509,0.062982,udp,10.0.2.15,49999,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,77,0
1970/01/01 01:23:02.769802,193.23616,tcp,10.0.2.15,49369,   ->,216.58.207.70,443,FSPA_FSPA,0.0,0.0,45,8371,2634,0
1970/01/01 01:23:03.765155,0.238291,tcp,10.0.2.15,49370,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,26,5818,1106,0
1970/01/01 01:23:06.151096,0.034679,udp,10.0.2.15,53740,  <->,192.168.33.254,53,CON,0.0,0.0,2,200,75,0
1970/01/01 01:23:06.215221,0.047697,udp,10.0.2.15,65079,  <->,192.168.33.254,53,CON,0.0,0.0,2,200,75,0
1970/01/01 01:23:06.268130,0.047372,udp,10.0.2.15,55442,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,83,0
1970/01/01 01:23:06.336115,0.053641,udp,10.0.2.15,51614,  <->,192.168.33.254,53,CON,0.0,0.0,2,194,83,0
1970/01/01 01:23:06.991625,0.035725,udp,10.0.2.15,54488,  <->,192.168.33.254,53,CON,0.0,0.0,2,200,75,0
1970/01/01 01:23:07.043610,0.047089,udp,10.0.2.15,52022,  <->,192.168.33.254,53,CON,0.0,0.0,2,200,75,0
1970/01/01 01:23:07.111399,0.033494,udp,10.0.2.15,63406,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,83,0
1970/01/01 01:23:07.155719,0.046668,udp,10.0.2.15,61340,  <->,192.168.33.254,53,CON,0.0,0.0,2,194,83,0
1970/01/01 01:23:07.791389,375.378021,tcp,10.0.2.15,49371,   ->,216.58.211.14,443,FSPA_FSPA,0.0,0.0,218,42253,27445,0
1970/01/01 01:23:08.020360,0.028925,udp,10.0.2.15,50524,  <->,192.168.33.254,53,CON,0.0,0.0,2,232,93,0
1970/01/01 01:23:08.058612,53.257675,tcp,10.0.2.15,49372,   ->,173.194.10.217,443,FSPA_FSPA,0.0,0.0,2158,1900476,52944,0
1970/01/01 01:23:08.061027,31.21373,tcp,10.0.2.15,49373,   ->,173.194.10.217,443,FSPA_FSPA,0.0,0.0,127,80305,4031,0
1970/01/01 01:23:08.074778,0.037912,udp,10.0.2.15,59957,  <->,192.168.33.254,53,CON,0.0,0.0,2,232,93,0
1970/01/01 01:23:08.103212,5.963839,tcp,10.0.2.15,49374,   ->,173.194.10.217,443,FSPA_FSPA,0.0,0.0,21,6487,890,0
1970/01/01 01:23:08.118715,0.041587,udp,10.0.2.15,59759,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:23:08.172021,0.048136,udp,10.0.2.15,56763,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:23:08.260367,0.090756,udp,10.0.2.15,56592,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,92,0
1970/01/01 01:23:08.356071,1.190708,tcp,10.0.2.15,49375,   ->,74.125.155.233,443,FSPA_FSPA,0.0,0.0,34,14365,2292,0
1970/01/01 01:23:08.376406,0.037174,udp,10.0.2.15,52514,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,92,0
1970/01/01 01:23:08.427584,0.0366,udp,10.0.2.15,58303,  <->,192.168.33.254,53,CON,0.0,0.0,2,196,90,0
1970/01/01 01:23:08.469896,0.051015,udp,10.0.2.15,59341,  <->,192.168.33.254,53,CON,0.0,0.0,2,208,90,0
1970/01/01 01:23:08.965448,119.322121,tcp,10.0.2.15,49376,   ->,216.58.207.78,80,FSPA_FSPA,0.0,0.0,33,3075,1367,0
1970/01/01 01:23:09.917969,0.043616,udp,10.0.2.15,51642,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:23:09.968436,941.465515,tcp,10.0.2.15,49377,   ->,216.58.207.67,443,FSPA_FSPA,0.0,0.0,8177,9365262,81772,0
1970/01/01 01:23:09.987933,0.036382,udp,10.0.2.15,56076,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:23:10.082201,0.0565,udp,10.0.2.15,52983,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:23:10.149557,0.033299,udp,10.0.2.15,50528,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,75,0
1970/01/01 01:23:11.568951,0.449247,tcp,10.0.2.15,49378,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,27,6399,1110,0
1970/01/01 01:23:13.847432,0.047696,udp,10.0.2.15,64504,  <->,192.168.33.254,53,CON,0.0,0.0,2,215,87,0
1970/01/01 01:23:14.126418,0.071654,udp,10.0.2.15,58526,  <->,192.168.33.254,53,CON,0.0,0.0,2,215,87,0
1970/01/01 01:23:14.217801,0.058628,udp,10.0.2.15,57480,  <->,192.168.33.254,53,CON,0.0,0.0,2,188,86,0
1970/01/01 01:23:14.311165,0.079525,udp,10.0.2.15,60164,  <->,192.168.33.254,53,CON,0.0,0.0,2,200,86,0
1970/01/01 01:23:19.487264,0.05479,udp,10.0.2.15,55029,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,80,0
1970/01/01 01:23:19.583539,1.089351,tcp,10.0.2.15,49379,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,24,6238,1111,0
1970/01/01 01:23:19.584258,1.091365,tcp,10.0.2.15,49380,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,27,6430,1194,0
1970/01/01 01:23:19.586162,326.511932,tcp,10.0.2.15,49381,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,61,12058,4398,0
1970/01/01 01:23:19.664123,0.031888,udp,10.0.2.15,50208,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,80,0
1970/01/01 01:23:19.833268,0.046813,udp,10.0.2.15,55263,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,83,0
1970/01/01 01:23:19.958836,0.053278,udp,10.0.2.15,63801,  <->,192.168.33.254,53,CON,0.0,0.0,2,194,83,0
1970/01/01 01:23:42.758967,0.111161,udp,10.0.2.15,56294,  <->,192.168.33.254,53,CON,0.0,0.0,2,572,90,0
1970/01/01 01:23:42.951975,61.233356,tcp,10.0.2.15,49382,   ->,52.11.47.167,443,FSPA_FSPA,0.0,0.0,36,9854,5551,0
1970/01/01 01:23:43.114225,0.053858,udp,10.0.2.15,61158,  <->,192.168.33.254,53,CON,0.0,0.0,2,572,90,0
1970/01/01 01:23:43.282892,0.050096,udp,10.0.2.15,62213,  <->,192.168.33.254,53,CON,0.0,0.0,2,505,120,0
1970/01/01 01:23:43.359774,0.045739,udp,10.0.2.15,64883,  <->,192.168.33.254,53,CON,0.0,0.0,2,318,120,0
1970/01/01 01:23:43.705819,0.056222,udp,10.0.2.15,61772,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:23:43.790543,0.051424,udp,10.0.2.15,61067,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:23:43.859118,0.041574,udp,10.0.2.15,65458,  <->,192.168.33.254,53,CON,0.0,0.0,2,443,89,0
1970/01/01 01:23:43.930520,0.052221,udp,10.0.2.15,56334,  <->,192.168.33.254,53,CON,0.0,0.0,2,259,89,0
1970/01/01 01:23:45.753027,0.070937,udp,10.0.2.15,53027,  <->,192.168.33.254,53,CON,0.0,0.0,2,232,93,0
1970/01/01 01:23:45.832425,30.293184,tcp,10.0.2.15,49383,   ->,173.194.10.145,443,FSPA_FSPA,0.0,0.0,29,7476,1393,0
1970/01/01 01:23:45.834376,30.744949,tcp,10.0.2.15,49384,   ->,173.194.10.145,443,FSPA_FSPA,0.0,0.0,114,79587,3475,0
1970/01/01 01:23:45.859573,0.03831,udp,10.0.2.15,60108,  <->,192.168.33.254,53,CON,0.0,0.0,2,232,93,0
1970/01/01 01:23:45.861699,117.743805,tcp,10.0.2.15,49385,   ->,173.194.10.145,443,FSPA_FSPA,0.0,0.0,10220,9505344,118806,0
1970/01/01 01:23:45.864230,6.663962,tcp,10.0.2.15,49386,   ->,173.194.10.145,443,FSPA_FSPA,0.0,0.0,21,6487,890,0
1970/01/01 01:23:45.866793,6.652936,tcp,10.0.2.15,49387,   ->,173.194.10.145,443,FSPA_FSPA,0.0,0.0,21,6487,890,0
1970/01/01 01:23:45.910603,0.058338,udp,10.0.2.15,53901,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:23:45.979589,0.062155,udp,10.0.2.15,50370,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:23:54.125427,0.03911,udp,10.0.2.15,57680,  <->,192.168.33.254,53,CON,0.0,0.0,2,218,84,0
1970/01/01 01:23:54.181628,0.360123,tcp,10.0.2.15,49388,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,25,6297,1115,0
1970/01/01 01:23:54.186546,0.051532,udp,10.0.2.15,59153,  <->,192.168.33.254,53,CON,0.0,0.0,2,218,84,0
1970/01/01 01:23:54.340296,0.085098,udp,10.0.2.15,63923,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,83,0
1970/01/01 01:23:54.365659,0.083588,udp,10.0.2.15,51164,  <->,192.168.33.254,53,CON,0.0,0.0,2,190,71,0
1970/01/01 01:23:54.442235,0.096395,udp,10.0.2.15,57428,  <->,192.168.33.254,53,CON,0.0,0.0,2,194,83,0
1970/01/01 01:23:54.508133,0.075521,udp,10.0.2.15,55671,  <->,192.168.33.254,53,CON,0.0,0.0,2,190,71,0
1970/01/01 01:23:54.591633,0.049387,udp,10.0.2.15,59184,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,81,0
1970/01/01 01:23:54.691309,0.048957,udp,10.0.2.15,49599,  <->,192.168.33.254,53,CON,0.0,0.0,2,190,81,0
1970/01/01 01:23:54.774143,0.077371,udp,10.0.2.15,59623,  <->,192.168.33.254,53,CON,0.0,0.0,2,232,93,0
1970/01/01 01:23:54.855208,0.846433,tcp,10.0.2.15,49389,   ->,74.125.7.208,443,FSPA_FSPA,0.0,0.0,31,13673,1708,0
1970/01/01 01:23:54.867887,0.038866,udp,10.0.2.15,51325,  <->,192.168.33.254,53,CON,0.0,0.0,2,232,93,0
1970/01/01 01:23:54.923443,0.034024,udp,10.0.2.15,52510,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:23:54.964553,0.066444,udp,10.0.2.15,52019,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:23:56.424935,0.051994,udp,10.0.2.15,50556,  <->,192.168.33.254,53,CON,0.0,0.0,2,222,84,0
1970/01/01 01:23:56.493049,192.19046,tcp,10.0.2.15,49390,   ->,216.58.206.2,443,FSPA_FSPA,0.0,0.0,49,8608,2260,0
1970/01/01 01:23:56.512395,0.050479,udp,10.0.2.15,55806,  <->,192.168.33.254,53,CON,0.0,0.0,2,222,84,0
1970/01/01 01:23:56.630086,0.073532,udp,10.0.2.15,63953,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,84,0
